Complaint No,Customer ID,Customer Name,Complaint Description,Complaint Type,Equipment Type,Priority Type,Complaint Date,Assigned Date,WIPDate Time,WIPAge,Close Date,Vendor Name,Resolution Type,Complaint Age,PORelease Date,PORelease Age,Material Delivery Date,MTDAge,Work Closer Date,Comment Date,Comments,WIP Vendor Enginner  log Date,WEAge
MAFIL_496881,0937,BHIMAVARAM J P ROAD,FOOT PANIC SWITCH NOT WORKING,Foot Panic Switch Not Working,Alarm Panel,Class B,04/28/2023 10:14:15,04/29/2023 09:12:40,,,05/05/2023 12:05:18,Enseigner Pvt Ltd,close,5,,,,,,05/05/2023 12:05:18,BH 356327// recister replaced // AM 201012,,
MAFIL_496882,2550,BM ROAD CHENARAYAPATANA,"IMEI Numebr : 867322034737775, that Gps Charging Port Damaged, gps not Working",GPS charging port issue,GPS,Class C,04/28/2023 10:20:07,,,,,Not Assigned,Open,0,,,,,,04/28/2023 10:20:07,"IMEI Numebr : 867322034737775, that Gps Charging Port Damaged, gps not Working",,
MAFIL_496884,3842,BINIGANJ CHHATARPUR,GRILL GATE AUTO LOCK NOT LOCKING PROPERLY,Auto lock not locking properly,GRILL GATE AUTO LOCK,Minor,04/28/2023 10:42:03,,,,,Not Assigned,Open,0,,,,,,04/28/2023 10:42:03,AUTO LOCK NOT LOCKING PROPERLY,,
MAFIL_496885,0314,SWAMIAR MADAM,"Alarm Complaint
inside pir issue",Vibration Sensor Not Working,Alarm Panel,Class B,04/28/2023 10:50:31,04/29/2023 09:00:39,,,05/03/2023 14:02:51,Zubaid Infotech,close,3,,,,,,05/03/2023 14:02:51,812907050315  inside pir resistor replaced \\ bh 44646,,
MAFIL_496886,3521,GOLLAPALEM,Keypad not working,Keypad Not Working,Alarm Panel,Class B,04/28/2023 10:52:36,04/28/2023 17:09:39,,,05/03/2023 12:19:34,Enseigner Pvt Ltd,close,3,,,,,,05/03/2023 12:19:34,703482030519  BH 348528//keypad cleaned,,
MAFIL_496887,1840,ELAMPILLAI SALEM,BH 357849//Wireless Panic Switch Guard Not Working,Wireless Panic Switch Guard Not Working,Alarm Panel,Class B,04/28/2023 10:56:33,04/28/2023 11:02:30,,,04/28/2023 11:02:30,Zubaid Infotech,close,0,,,,,,04/28/2023 11:02:30,516953280406 Closed BH 389691// safe panic switch cable reconnected now alert ok,,
MAFIL_496888,3719,MISRIKH,Zone 3 Disabled password issue,Panic Switches Not Working,Alarm Panel,Class B,04/28/2023 10:58:32,04/28/2023 17:10:08,,,05/08/2023 16:47:49,Techsis Ltd,close,8,,,,,,05/08/2023 16:47:49,515916080502  Bh 365929  Panic switch replaced:ANM 01052059,,
MAFIL_496890,0898,EVR ROAD TRICHY,one gps not working(imei = 867322034737775) and demage. so needed new gps requried,GPS battery issue,GPS,Class C,04/28/2023 11:19:37,,,,,Not Assigned,Open,0,,,,,,04/28/2023 11:19:37,"dear sir evr road branch 0898 gps issue.
gps charging after outside send in five km.but not charging not working .and any ho call not comming. please take nessasari rectify.",,
MAFIL_496891,2063,ATCHUTAPURAM,keyboard not working,Keypad Not Working,Alarm Panel,Class B,04/28/2023 11:50:21,04/29/2023 16:34:29,,,05/09/2023 12:59:32,Enseigner Pvt Ltd,close,8,,,,,,05/09/2023 12:59:32,keypad cleaned working ok event ok BH 384808 : SND 02052039,,
MAFIL_496895,2569,SEMMANDALAM,wireless panic switch issue// bh 310546,Wireless Panic Switches Not Working,Alarm Panel,Class B,04/28/2023 12:03:13,04/28/2023 17:08:36,,,05/01/2023 11:45:01,Zubaid Infotech,close,1,,,,,,05/01/2023 11:45:01,513507010504 Closed ABH380225 / wirless added again,,
MAFIL_496896,2226,"BENZ CIRCLE M G ROAD,VIJAYAWADA","zone 6 disabled
bh 360136",Foot Panic Switch Not Working,Alarm Panel,Class B,04/28/2023 12:04:31,04/29/2023 16:38:53,,,05/04/2023 16:14:17,Enseigner Pvt Ltd,close,4,,,,,,05/04/2023 16:14:17,SND2040 Closed ABH 384577 // restart panel,,
MAFIL_496898,0859,PALAVAKKAM,buzzer not working,Auto lock no sound,GRILL GATE AUTO LOCK,Minor,04/28/2023 12:05:11,,,,,Not Assigned,Open,0,,,,,,,,,
MAFIL_496899,0393,THOPPUMPADY-P T JACOB ROAD,zone 3 & zone 6 disabled,Wireless Panic Switches Not Working,Alarm Panel,Class B,04/28/2023 12:13:30,04/29/2023 09:02:31,,,05/03/2023 11:42:49,MX Electronics Pvt Ltd,close,3,,,,,,05/03/2023 11:42:49,703482030516  BH 334278// two bettery replaced,,
MAFIL_496900,2513,BH ROAD BADRAVATHI,Zone 3 Disabled password issue,Panic Switches Not Working,Alarm Panel,Class B,04/28/2023 12:23:55,04/29/2023 16:39:28,,,05/02/2023 09:55:30,CHUBB SYSTEMS PRIVATE LIMITED,close,1,,,,,,05/02/2023 09:55:30,516122020502  BH 19613 panic switch key released.,,
MAFIL_496903,0263,GUDIVADA,DSR | Not in network,Center Camera Not In network,CCTV,Class B,04/28/2023 12:44:50,04/29/2023 08:59:22,,,05/05/2023 17:56:54,Enseigner Pvt Ltd,close,5,,,,,,05/05/2023 17:56:54,AM201053 Closed BH 3859546// cable reconnected now cam3  ok,,
MAFIL_496904,2454,BHORGARH DELHI,DSR |  Not in network,Center Camera Not In network,CCTV,Class B,04/28/2023 12:54:02,04/29/2023 16:40:05,,,05/01/2023 13:54:19,Techsis Ltd,close,0,,,,,,05/01/2023 13:54:19,517617010508 Closed RJ 45 Changed | ABH 377989,,
MAFIL_496905,0418,NEYYATTINKARA,DSR | Not in network,Safe Camera is not working,CCTV,Class A,04/28/2023 12:56:22,04/29/2023 09:03:06,,,04/29/2023 12:25:34,MX Electronics Pvt Ltd,close,0,,,,,,04/29/2023 12:25:34,812907042934  lan cable reconnected \\ bh 333327,,
MAFIL_496906,0174,PUDUNAGARAM,"safe camera not working // BH 11393

515739050815 - Lightening issue | Camera short | Need to change camera | SR, EL attached | BH 11393",Safe Camera is not working,CCTV,Class A,04/28/2023 12:56:59,04/28/2023 15:22:27,,,,MX Electronics Pvt Ltd,Purchase order need to be Released,10,,,,,,,,,
MAFIL_496909,0503,NADAPURAM,"monitor issue 
bh 0523",NVR  moniter brightness issue,NVR,Class B,04/28/2023 13:24:53,04/29/2023 09:06:50,,,05/02/2023 10:54:05,MX Electronics Pvt Ltd,close,2,,,,,,05/02/2023 10:54:05,516953020505 Closed BH 10523// pcb board replaced now nvr monitor working ok,,
MAFIL_496917,3828,DHAR,"branch (3828) is two wireless panic switch not working and night automaticaly on and alarm is vibrate
please this situaction as soon as possible",Wireless Panic Switch BH Not Working,Alarm Panel,Class B,04/28/2023 13:57:53,04/28/2023 17:10:37,,,05/02/2023 12:56:38,Techsis Ltd,close,2,,,,,,05/02/2023 12:56:38,516122020517  ABH 379834 wireless panic switch one battery replaced.,,
,,,,,,,,,,,,,,,,,,,,04/28/2023 13:57:53,ok,,
MAFIL_496923,2894,ANNAVASAL PUDUKKOTTAI,one gps not working(imei = 867322034737775) and demage. so needed new gps requried,GPS battery issue,GPS,Class C,04/28/2023 14:13:21,,,,,Not Assigned,Open,0,,,,,,04/28/2023 14:13:21,"DEAR SIR GPS ISSUE 
GPS FULL CHARGING OUTSIDE GOING MY STAFF BUT NOT WORKING AND ANY HO CALLS NOT ALERT MY MOBILE PHONE.PLEASE RECTIFIED SIR

   C",,
MAFIL_496929,1436,RAMAKRISHNA NAGAR,one gps not working(imei = 867322034737775) and demage. so needed new gps requried,GPS NOT WORKING,GPS,Class C,04/28/2023 14:15:08,,,,,Not Assigned,Open,0,,,,,,,,,
MAFIL_496931,0611,MARIYAPPANPALAYA,wireless panic switch not working //BH 321705,Wireless Panic Switch BH Not Working,Alarm Panel,Class B,04/28/2023 14:16:34,04/29/2023 09:08:01,,,05/05/2023 13:57:36,CHUBB SYSTEMS PRIVATE LIMITED,close,5,,,,,,05/05/2023 13:57:36,812907050512  battery replaced \\ bh 321705  \\  AM201028,,
MAFIL_496932,3855,MEHATPUR BASDEHRA,FOOT PANIC SWITCH AUTOMATIC RINGING,Foot Panic Switch Not Working,Alarm Panel,Class B,04/28/2023 14:17:54,04/29/2023 09:23:55,,,05/01/2023 15:43:11,Techsis Ltd,close,1,,,,,,05/01/2023 15:43:11,516122010501  ABH 381393 footpanic wire reconnected.,,
,,,,,,,,,,,,,,,,,,,,04/28/2023 14:17:54,FOOT PANIC SWITCH AUTOMATIC RINGING,,
MAFIL_496933,3118,KODI CAMP TARIKERE,zone 03 disabled // BH 362127,Panic Switch Wired Cash Cabin Not Working,Alarm Panel,Class B,04/28/2023 14:20:58,04/29/2023 09:20:34,,,05/02/2023 11:13:41,CHUBB SYSTEMS PRIVATE LIMITED,close,2,,,,,,05/02/2023 11:13:41,703482020510  BH 362127// key released,,
MAFIL_496940,3481,"MATA MODI ROAD,SUNAM SANGRUR",alarm panel not working,alaram panel board not working,Alarm Panel,Class A,04/28/2023 15:29:00,04/29/2023 09:22:14,,,05/03/2023 12:06:23,Techsis Ltd,close,3,,,,,,05/03/2023 12:06:23,703482030518  BH 370984//power cable reconnected,,
,,,,,,,,,,,,,,,,,,,,04/28/2023 15:29:00,alarm panel not working,,
MAFIL_496942,0863,VELACHERY,wireless panic switch battery fualt,Wireless Panic Switch BH Not Working,Alarm Panel,Class B,04/28/2023 15:43:48,04/29/2023 09:09:33,,,05/02/2023 13:05:13,Zubaid Infotech,close,2,,,,,,05/02/2023 13:05:13,703482020520  ABH 388820// expander serviced,,
MAFIL_496943,0651,EDAKOCHI,wirless panic switch both are not working,Wireless Panic Switches Not Working,Alarm Panel,Class B,04/28/2023 15:45:39,04/29/2023 09:09:06,,,05/03/2023 08:47:54,MX Electronics Pvt Ltd,close,2,,,,,,05/03/2023 08:47:54,703482030501  BH 320291// two battery replaced,,
MAFIL_496945,2552,MAHUVA BHAVNAGAR,bh cabin panic switch not working,Panic Switches Not Working,Alarm Panel,Class B,04/28/2023 16:03:14,04/29/2023 09:15:56,,,05/02/2023 17:45:49,Techsis Ltd,close,2,,,,,,05/02/2023 17:45:49,513507020505 Closed 2 panic switch changed / ABH374261,,
,,,,,,,,,,,,,,,,,,,,04/28/2023 16:03:14,bh cabin panic switch not working,,
MAFIL_496946,2552,MAHUVA BHAVNAGAR,gl1 panic switch not working,Panic Switches Not Working,Alarm Panel,Class B,04/28/2023 16:06:14,,,,04/29/2023 09:16:47,Not Assigned,close,0,,,,,,04/28/2023 16:06:14,gl1 panic switch not working,,
,,,,,,,,,,,,,,,,,,,,04/29/2023 09:16:47,already assigned complaint/REMAFIL_496945,,
MAFIL_496948,2552,MAHUVA BHAVNAGAR,wash room panic switch not working,Panic Switches Not Working,Alarm Panel,Class B,04/28/2023 16:10:00,,,,04/29/2023 09:17:34,Not Assigned,close,0,,,,,,04/29/2023 09:17:34,already assigned complaint/REMAFIL_496945,,
,,,,,,,,,,,,,,,,,,,,04/28/2023 16:10:00,wash room panic switch not working,,
MAFIL_496949,2761,KURLA WEST MUMBAI,zone 01&03 disabled,Smoke Sensor Not Working,Alarm Panel,Class B,04/28/2023 16:24:28,04/29/2023 09:19:00,,,05/05/2023 15:19:35,CHUBB SYSTEMS PRIVATE LIMITED,close,5,,,,,,05/05/2023 15:19:35,AM 201039 | Smoke sensor cleaned | BH 376049 |,,
MAFIL_496951,1544,POTHANICADU,wireless panic switch issue // BH 11403,Wireless Panic Switch BH Not Working,Alarm Panel,Class B,04/28/2023 16:30:23,04/29/2023 16:43:22,,,,MX Electronics Pvt Ltd,Open,9,,,,,,,,,
MAFIL_496952,2216,KARUR TRICHY ROAD,BH 348166//Foot Panic Switch Not Working,Foot Panic Switch Not Working,Alarm Panel,Class B,04/28/2023 16:36:39,04/29/2023 16:42:45,,,05/01/2023 15:04:55,Zubaid Infotech,close,0,,,,,,05/01/2023 15:04:55,517132050110 Closed ABH 383447 // resistor changed,,
MAFIL_496954,0131,THOKKOTTU,All wired panic switch & smoke detecter sounds not coming,Alarm Battery Complaint,Alarm Panel,Class B,04/28/2023 17:07:42,04/29/2023 08:58:03,,,05/02/2023 10:57:26,CHUBB SYSTEMS PRIVATE LIMITED,close,2,,,,,,05/02/2023 10:57:26,703482020506 BH 322671// safe panic switch released,,
MAFIL_496957,0999,AKASH AVENUE,nvr rec not working,NVR HDD Failure,NVR,Class B,04/28/2023 17:21:05,04/29/2023 09:13:52,,,05/02/2023 15:00:47,Techsis Ltd,close,2,,,,,,05/02/2023 15:00:47,506279050208 Closed HDD-Reconnected,,
,,,,,,,,,,,,,,,,,,,,04/28/2023 17:21:05,nvr rec not working,,
MAFIL_496960,2631,HASTHINAPURAM,Wireless not workinh,Wireless Panic Switch Guard Not Working,Alarm Panel,Class B,04/28/2023 17:23:39,04/28/2023 17:26:26,,,04/28/2023 17:26:26,Zubaid Infotech,close,0,,,,,,04/28/2023 17:26:26,515739042812 - One New Wireless Panic installed | BH 3B39882 Via AMC Wireless Panic na New 1 na,,
MAFIL_496962,2631,HASTHINAPURAM,Wireless Detection mask | Zone 017 Disabled,Wireless Panic Switch BH Not Working,Alarm Panel,Class B,04/28/2023 17:30:36,04/29/2023 09:18:36,,,05/03/2023 11:32:57,Zubaid Infotech,close,3,,,,,,05/03/2023 11:32:57,812907050306  wireless panic addeed \\ bh 339882,,
MAFIL_496963,0475,BANGALORE ROAD HOSUR,This complaint is for human Error,Wireless Panic Switches Not Working,Alarm Panel,Class B,04/28/2023 17:31:37,04/29/2023 09:04:31,,,04/29/2023 09:05:28,Zubaid Infotech,close,0,,,,,,04/28/2023 17:31:37,key not avalibel,,
,,,,,,,,,,,,,,,,,,,,04/29/2023 09:05:28,already assigned complaint/REMAFIL_496964,,
MAFIL_496964,0475,BANGALORE ROAD HOSUR,This complaint is for human Error,Wireless Panic Switch BH Not Working,Alarm Panel,Class B,04/28/2023 17:35:23,04/29/2023 09:03:39,,,05/05/2023 11:13:05,Zubaid Infotech,close,5,,,,,,04/28/2023 17:35:23,key not avalibel,,
,,,,,,,,,,,,,,,,,,,,05/05/2023 11:13:05,BH 336558// panel restarted //AM 201004,,
MAFIL_496965,0845,SHASTRI NAGAR,panic switch not working,Wireless Panic Switches Not Working,Alarm Panel,Class B,04/28/2023 17:36:50,04/28/2023 17:37:55,,,04/28/2023 17:37:55,Techsis Ltd,close,0,,,,,,04/28/2023 17:37:55,812907042842  battery replaced \\ bh,,
MAFIL_496967,0475,BANGALORE ROAD HOSUR,Electricity Failure :- Electricity Failure badly,Panic Switch Wired BH Cabin Not Working,Alarm Panel,Class B,04/28/2023 17:38:26,04/29/2023 09:05:59,,,05/05/2023 11:14:04,Zubaid Infotech,close,5,,,,,,04/28/2023 17:38:26,bh cabin panick switched not working,,
,,,,,,,,,,,,,,,,,,,,05/05/2023 11:14:04,BH 336558// panelrestarted//AM 201005,,
MAFIL_496968,1411,AAKLIYA CIRCLE JODHPUR,branch out side cemra not showing in moniter,Entrance Camera Display Not Clear,CCTV,Class B,04/28/2023 17:40:10,04/29/2023 16:41:56,,,04/29/2023 16:41:56,Techsis Ltd,close,0,,,,,,04/28/2023 17:40:10,branch out side cemra not showing in moniter,,
,,,,,,,,,,,,,,,,,,,,04/29/2023 16:41:56,dupl;icte,,
MAFIL_496969,10001,HeadOffice,I BALL 10 Sequence Issue,B,Workstation,Class A,04/28/2023 17:41:57,04/28/2023 17:43:34,,,04/28/2023 17:43:34,Aforeserve.com Ltd,close,0,,,,,,04/28/2023 17:43:34,517617280401 Closed XML File Updated | Now OK,,
MAFIL_496970,2002,GANDHI NAGAR KANCHEEPURAM,nvr monitor not working,Monitor Power Failure,NVR,Class B,04/28/2023 18:07:47,04/29/2023 16:45:35,,,05/03/2023 13:44:02,Zubaid Infotech,close,2,,,,,,04/28/2023 18:07:47,nvr monitor not working,,
,,,,,,,,,,,,,,,,,,,,05/03/2023 13:44:02,703482030525  BH 339164// power supply changed,,
MAFIL_496971,2590,80 FEET ROAD- KANPUR,bh cabin penic switch not working,Panic Switch Wired BH Cabin Not Working,Alarm Panel,Class B,04/28/2023 18:29:17,04/29/2023 09:18:08,,,05/02/2023 10:10:33,Techsis Ltd,close,2,,,,,,05/02/2023 10:10:33,703482020504  BH 361753// key realised,,
,,,,,,,,,,,,,,,,,,,,04/28/2023 18:29:17,bh cabin penic switch not working,,
MAFIL_496972,1414,PANDRI,Outside camera position issue,OutSide Camera Position Issue,CCTV,Class B,04/28/2023 19:06:35,04/29/2023 16:47:10,,,05/02/2023 10:08:10,Techsis Ltd,close,1,,,,,,04/28/2023 19:06:35,Outside camera position issue,,
,,,,,,,,,,,,,,,,,,,,05/02/2023 10:08:10,516953020502 Closed BH 358561// outside camera position ok,,
MAFIL_496973,1242,JANGAREDDY GUDAM,IP MODULE COMMUNICATION ERROR,IP Module Not Working,Alarm Panel,Class A,04/28/2023 20:04:14,04/29/2023 09:14:17,,,05/03/2023 16:39:10,Enseigner Pvt Ltd,close,3,,,,,,05/03/2023 16:39:10,515739050308 - BH 376972 | All alert working | Communication done through module,,
MAFIL_497856,3123,HANSI HISSAR,DSR Logs,Safe Camera is not working,CCTV,Class A,04/28/2023 22:21:41,04/29/2023 09:21:12,,,05/02/2023 13:56:38,Techsis Ltd,close,2,,,,,,05/02/2023 13:56:38,703482020524  BH5771986//  power adapter changed,,
MAFIL_497857,1669,TADPATRI,DSR Logs,Center Camera Not In network,CCTV,Class B,04/28/2023 22:39:23,04/29/2023 16:47:50,,,05/09/2023 11:34:02,Enseigner Pvt Ltd,close,8,,,,,,05/09/2023 11:34:02,SND02052029 Closed BH 3368118// adapter replaced now cam 3 ok,,
MAFIL_497858,0866,CHENNA MARKET,DSR Logs,Entrance Camera Not In network,CCTV,Class B,04/28/2023 22:50:10,05/02/2023 16:08:16,,,05/05/2023 13:24:14,Techsis Ltd,close,1,,,,,,05/05/2023 13:24:14,515916050511  AM201026-Power cable reconnected,,
MAFIL_497859,0603,KATTANGAL,DSR logs,Entrance Camera Not In network,CCTV,Class B,04/28/2023 22:52:29,04/29/2023 09:07:23,,,05/02/2023 17:02:08,MX Electronics Pvt Ltd,close,2,,,,,,05/02/2023 17:02:08,517132050206 Closed new camera installed // BH 16592 Via AMC Camera dx137vdn15opm New 1 j43101631,,
MAFIL_497860,2767,"TIRUPATI ROAD,PUTTUR,AP",DSR Logs,Safe Camera is not working,CCTV,Class A,04/28/2023 22:55:44,04/29/2023 09:19:32,,,05/09/2023 17:26:44,Enseigner Pvt Ltd,close,9,,,,,,05/09/2023 17:26:44,Cam 1 Safe-2767Up09-05-2023 16:04:32/DYC02052049,,
MAFIL_497861,0935,RAMASWAMY CIRCLE,DSR Logs,Center Camera Not In network,CCTV,Class B,04/28/2023 23:02:14,04/29/2023 09:11:31,,,05/03/2023 11:30:04,CHUBB SYSTEMS PRIVATE LIMITED,close,3,,,,,,05/03/2023 11:30:04,812907050305  lan cable reconnected  \\ bh 330115,,
MAFIL_497862,0329,THIRUNELVELI,DSR logs,OutSide Camera Not In network,CCTV,Class B,04/28/2023 23:14:15,04/29/2023 09:01:27,,,05/01/2023 10:32:40,Zubaid Infotech,close,1,,,,,,05/01/2023 10:32:40,506279050102 Closed Replaced adaptor,,
MAFIL_497863,0958,HARIHARA MAIN ROAD,DSR Logs,Center Camera Not In network,CCTV,Class B,04/28/2023 23:16:51,04/29/2023 09:13:20,,,05/06/2023 11:48:18,CHUBB SYSTEMS PRIVATE LIMITED,close,6,,,,,,05/06/2023 11:48:18,SND 202311 | Lan cable reconnected |,,
MAFIL_497864,2420,WRIGHT TOWN,DSR Logs,Safe Camera is not working,CCTV,Class A,04/28/2023 23:19:01,04/29/2023 16:48:53,,,05/02/2023 12:23:40,Techsis Ltd,close,1,,,,,,05/02/2023 12:23:40,703482020517  BH 361952// power adapter replaced,,
MAFIL_497865,3756,BALUGAON,DSR Logs,Center Camera Not In network,CCTV,Class B,04/28/2023 23:21:55,04/29/2023 09:23:11,,,05/04/2023 14:05:29,Zubaid Infotech,close,4,,,,,,05/04/2023 14:05:29,703482040512  bh 360038// power adapter changed// SND 2025,,
MAFIL_497866,2857,"RACHERLA ROAD,GIDDALUR",DSR Logs,Center Camera Not In network,CCTV,Class B,04/28/2023 23:31:48,04/29/2023 09:20:09,,,05/03/2023 17:09:01,Enseigner Pvt Ltd,close,3,,,,,,05/03/2023 17:09:01,515739050309 - Adapter and RJ 45 changed |,,
MAFIL_497867,1352,KURMANAPALEM,DSR Logs,Entrance Camera Not In network,CCTV,Class B,04/28/2023 23:35:13,04/29/2023 16:49:32,,,05/05/2023 12:09:54,Enseigner Pvt Ltd,close,4,,,,,,05/05/2023 12:09:54,515916050503  AM201014\\Rj 45 jack replaced,,
MAFIL_497868,0927,DODDABALLAPURA,DSR LOGS,OutSide Camera Not In network,CCTV,Class B,04/29/2023 00:17:00,04/29/2023 09:10:50,,,05/05/2023 15:58:52,CHUBB SYSTEMS PRIVATE LIMITED,close,5,,,,,,05/05/2023 15:58:52,AM 201043 | Adapter replaced | New SD card installed |  Via AMC Wired Panic NA new 1 NA,,
MAFIL_497869,1617,MUNDGOD,DSR Logs,Center Camera Not In network,CCTV,Class B,04/29/2023 00:20:11,04/29/2023 16:50:08,,,05/02/2023 09:41:26,CHUBB SYSTEMS PRIVATE LIMITED,close,1,,,,,,05/02/2023 09:41:26,516122020501 Closed BH 362097 center camera lan cable reconnected.,,
MAFIL_497870,3362,MAIN ROAD DAMOH,DSR Logs,Center Camera Not In network,CCTV,Class B,04/29/2023 00:22:01,04/29/2023 09:21:47,,,05/03/2023 10:39:24,Techsis Ltd,close,3,,,,,,05/03/2023 10:39:24,812907050302  adapter reconnected \\ bh 365912,,
MAFIL_497872,0096,DOMBIVALI,DSR Logs\Safe and Entrance,Any two or more cameras are complaint,CCTV,Class A,04/29/2023 00:27:46,04/29/2023 08:57:35,,,05/02/2023 15:09:19,CHUBB SYSTEMS PRIVATE LIMITED,close,2,,,,,,05/02/2023 15:09:19,506279050209 Closed Reconnecte cameras adaptor,,
MAFIL_497873,2461,NORTH CAR STREET TIRUCHENGODU,DSR Logs,Safe Camera is not working,CCTV,Class A,04/29/2023 00:30:29,04/29/2023 16:50:45,,,05/01/2023 13:00:15,Zubaid Infotech,close,0,,,,,,05/01/2023 13:00:15,517132050102 Closed power cable reconnected // BH 366138,,
MAFIL_498856,0380,PUNNAPRA,"zone 7 disabledd 
bh 318969",PIR Sensor Inside Safe room Not Working,Alarm Panel,Class A,04/29/2023 08:46:00,04/29/2023 09:02:06,,,,MX Electronics Pvt Ltd,Open,10,,,,,,,,,
MAFIL_498857,0481,MEDICAL COLLEGE TVM,nvr monitor brightness issue,NVR  moniter brightness issue,NVR,Class B,04/29/2023 09:12:24,04/29/2023 09:13:42,,,04/29/2023 09:13:42,MX Electronics Pvt Ltd,close,0,,,,,,04/29/2023 09:13:42,812907042903  board servicing \\ bh 304145,,
MAFIL_498858,0920,FARANGE PETA,Both wireless panic switch not working please clear,Wireless Panic Switch BH Not Working,Alarm Panel,Class B,04/29/2023 09:22:14,05/02/2023 16:09:10,,,05/08/2023 12:30:26,CHUBB SYSTEMS PRIVATE LIMITED,close,4,,,,,,04/29/2023 09:22:14,Both wireless panic switch not working please clear,,
,,,,,,,,,,,,,,,,,,,,05/08/2023 12:30:26,BH 373383//TWO battery replaced //ANM 01052039,,
MAFIL_498861,2089,TIPTUR,DSR \\ not in network,Any two or more cameras are complaint,CCTV,Class A,04/29/2023 09:57:17,04/29/2023 16:53:39,,,05/02/2023 18:50:39,CHUBB SYSTEMS PRIVATE LIMITED,close,2,,,,,,05/02/2023 18:50:39,517132050210 Closed power adapter replaced // BH 378137,,
MAFIL_498862,2789,PRAKASH CHOWRAH REWA,DSR \\ not in network,OutSide Camera Not In network,CCTV,Class B,04/29/2023 10:00:09,04/29/2023 14:19:24,,,05/02/2023 11:13:33,Techsis Ltd,close,1,,,,,,05/02/2023 11:13:33,516122020510  BH 306353 outside camera lan cable reconnected.,,
MAFIL_498863,10001,HeadOffice,"Mafil 3 & Mafil 5  Showing  ""Alert Pane Already Opened"" In notification Stack.
And alert not closing.",B,Workstation,Class A,04/29/2023 10:02:37,04/29/2023 10:05:33,,,04/29/2023 10:05:33,Aforeserve.com Ltd,close,0,,,,,,04/29/2023 10:05:33,517617290402 Closed Relogged | Now OK,,
MAFIL_498864,3268,C C MAIN ROAD GUNTAKAL,DSR \\ not in netwok,Any two or more cameras are complaint,CCTV,Class A,04/29/2023 10:09:36,04/29/2023 14:21:41,,,05/08/2023 13:33:18,Enseigner Pvt Ltd,close,7,,,,,,05/08/2023 13:33:18,ANM01052044 Closed Replaced adaptor,,
MAFIL_498865,2267,DEVASANDRA MAIN ROAD K R PURA,out side pr sensor issue,PIR Sensor Outsid safe room is not Working,Alarm Panel,Class A,04/29/2023 10:10:53,04/29/2023 16:54:25,,,05/03/2023 16:17:32,CHUBB SYSTEMS PRIVATE LIMITED,close,3,,,,,,05/03/2023 16:17:32,515739050306 - Resistor changed | BH 342680,,
,,,,,,,,,,,,,,,,,,,,04/29/2023 10:10:53,out side pr sensor issue,,
MAFIL_498866,0893,SUBBAYYA CIRCLE,DSR LOG // SAFE CAMERA NOT IN NETWORK,Safe Camera is not working,CCTV,Class A,04/29/2023 10:10:59,05/02/2023 16:10:11,,,05/03/2023 11:56:13,CHUBB SYSTEMS PRIVATE LIMITED,close,0,,,,,,05/03/2023 11:56:13,812907050309  lan cable reconnected \\ bh 374642,,
MAFIL_498867,0920,FARANGE PETA,All panic switches not working,Wireless Panic Switches Not Working,Alarm Panel,Class B,04/29/2023 10:13:14,05/02/2023 16:10:54,,,05/08/2023 12:33:35,CHUBB SYSTEMS PRIVATE LIMITED,close,4,,,,,,05/08/2023 12:33:35,BH 373383// already working //ANM 01052040,,
